s,X,Y,phi,U,V
149.900000,-0.882812,0.242188,0.651534,0.000000,0.000000
149.900000,-0.882812,0.257812,0.614872,0.000000,0.000000
149.900000,-0.882812,0.273438,0.581386,0.000000,0.000000
149.900000,-0.882812,0.289062,0.550684,0.000000,0.000000
149.900000,-0.882812,0.304688,0.522431,0.000000,0.000000
149.900000,-0.882812,0.320312,0.496335,0.000000,0.000000
149.900000,-0.882812,0.335938,0.472146,0.000000,0.000000
149.900000,-0.882812,0.351562,0.449645,0.000000,0.000000
149.900000,-0.882812,0.367188,0.428643,0.000000,0.000000
149.900000,-0.882812,0.382812,0.408976,0.000000,0.000000
149.900000,-0.882812,0.398438,0.390499,0.000000,0.000000
149.900000,-0.882812,0.414062,0.373086,0.000000,0.000000
149.900000,-0.882812,0.429688,0.356627,0.000000,0.000000
149.900000,-0.882812,0.445312,0.341023,0.000000,0.000000
149.900000,-0.882812,0.460938,0.326187,0.000000,0.000000
149.900000,-0.882812,0.476562,0.312044,0.000000,0.000000
149.900000,-0.882812,0.492188,0.298524,0.000000,0.000000
149.900000,-0.882812,0.507812,0.285567,0.000000,0.000000
149.900000,-0.882812,0.523438,0.273117,0.000000,0.000000
149.900000,-0.882812,0.539062,0.261128,0.000000,0.000000
149.900000,-0.882812,0.554688,0.249554,0.000000,0.000000
149.900000,-0.882812,0.570312,0.238356,0.000000,0.000000
149.900000,-0.882812,0.585938,0.227498,0.000000,0.000000
149.900000,-0.882812,0.601562,0.216949,0.000000,0.000000
149.900000,-0.882812,0.617188,0.206679,0.000000,0.000000
149.900000,-0.882812,0.632812,0.196661,0.000000,0.000000
149.900000,-0.882812,0.648438,0.186873,0.000000,0.000000
149.900000,-0.882812,0.664062,0.177292,0.000000,0.000000
149.900000,-0.882812,0.679688,0.167898,0.000000,0.000000
149.900000,-0.882812,0.695312,0.158673,0.000000,0.000000
149.900000,-0.882812,0.710938,0.149601,0.000000,0.000000
149.900000,-0.882812,0.726562,0.140667,0.000000,0.000000
149.900000,-0.882812,0.742188,0.131856,0.000000,0.000000
149.900000,-0.882812,0.757812,0.123157,0.000000,0.000000
149.900000,-0.882812,0.773438,0.114558,0.000000,0.000000
149.900000,-0.882812,0.789062,0.106049,0.000000,0.000000
149.900000,-0.882812,0.804688,0.097619,0.000000,0.000000
149.900000,-0.882812,0.820312,0.089259,0.000000,0.000000
149.900000,-0.882812,0.835938,0.080963,0.000000,0.000000
149.900000,-0.882812,0.851562,0.072721,0.000000,0.000000
149.900000,-0.882812,0.867188,0.064528,0.000000,0.000000
149.900000,-0.882812,0.882812,0.056376,0.000000,0.000000
149.900000,-0.882812,0.898438,0.048259,0.000000,0.000000
