s,X,Y,phi,U,V
9.990000,-0.898438,0.203125,-0.064506,0.000000,0.000000
9.990000,-0.898438,0.234375,-0.160334,0.000000,0.000000
9.990000,-0.898438,0.265625,-0.240520,0.000000,0.000000
9.990000,-0.898438,0.296875,-0.308075,0.000000,0.000000
9.990000,-0.898438,0.328125,-0.365433,0.000000,0.000000
9.990000,-0.898438,0.359375,-0.414534,0.000000,0.000000
9.990000,-0.898438,0.390625,-0.456906,0.000000,0.000000
9.990000,-0.898438,0.421875,-0.493756,0.000000,0.000000
9.990000,-0.898438,0.453125,-0.526039,0.000000,0.000000
9.990000,-0.898438,0.484375,-0.554516,0.000000,0.000000
9.990000,-0.898438,0.515625,-0.579798,0.000000,0.000000
9.990000,-0.898438,0.546875,-0.602381,0.000000,0.000000
9.990000,-0.898438,0.578125,-0.622667,0.000000,0.000000
9.990000,-0.898438,0.609375,-0.640989,0.000000,0.000000
9.990000,-0.898438,0.640625,-0.657623,0.000000,0.000000
9.990000,-0.898438,0.671875,-0.672800,0.000000,0.000000
9.990000,-0.898438,0.703125,-0.686714,0.000000,0.000000
9.990000,-0.898438,0.734375,-0.699532,0.000000,0.000000
9.990000,-0.898438,0.765625,-0.711394,0.000000,0.000000
9.990000,-0.898438,0.796875,-0.722424,0.000000,0.000000
9.990000,-0.898438,0.828125,-0.732729,0.000000,0.000000
9.990000,-0.898438,0.859375,-0.742401,0.000000,0.000000
9.990000,-0.898438,0.890625,-0.751522,0.000000,0.000000
9.990000,-0.898438,0.921875,-0.760164,0.000000,0.000000
9.990000,-0.898438,0.953125,-0.768394,0.000000,0.000000
9.990000,-0.898438,0.984375,-0.776267,0.000000,0.000000
9.990000,-0.898438,1.015625,-0.783836,0.000000,0.000000
9.990000,-0.898438,1.046875,-0.791147,0.000000,0.000000
9.990000,-0.898438,1.078125,-0.798243,0.000000,0.000000
9.990000,-0.898438,1.109375,-0.805161,0.000000,0.000000
9.990000,-0.898438,1.140625,-0.811935,0.000000,0.000000
9.990000,-0.898438,1.171875,-0.818598,0.000000,0.000000
9.990000,-0.898438,1.203125,-0.825176,0.000000,0.000000
9.990000,-0.898438,1.234375,-0.831695,0.000000,0.000000
9.990000,-0.898438,1.265625,-0.838178,0.000000,0.000000
9.990000,-0.898438,1.296875,-0.844645,0.000000,0.000000
9.990000,-0.898438,1.328125,-0.851114,0.000000,0.000000
9.990000,-0.898438,1.359375,-0.857601,0.000000,0.000000
9.990000,-0.898438,1.390625,-0.864120,0.000000,0.000000
9.990000,-0.898438,1.421875,-0.870683,0.000000,0.000000
