s,X,Y,phi,U,V
4.990000,-0.515625,0.281250,0.606437,0.000000,0.000000
4.990000,-0.515625,0.343750,0.535270,0.000000,0.000000
4.990000,-0.515625,0.406250,0.464717,0.000000,0.000000
4.990000,-0.515625,0.468750,0.396863,0.000000,0.000000
4.990000,-0.515625,0.531250,0.333066,0.000000,0.000000
4.990000,-0.515625,0.593750,0.274229,0.000000,0.000000
4.990000,-0.515625,0.656250,0.220942,0.000000,0.000000
4.990000,-0.515625,0.718750,0.173584,0.000000,0.000000
4.990000,-0.515625,0.781250,0.132387,0.000000,0.000000
4.990000,-0.515625,0.843750,0.097468,0.000000,0.000000
4.990000,-0.515625,0.906250,0.068813,0.000000,0.000000
4.990000,-0.515625,0.968750,0.046237,0.000000,0.000000
4.990000,-0.515625,1.031250,0.029319,0.000000,0.000000
4.990000,-0.515625,1.093750,0.017386,0.000000,0.000000
4.990000,-0.515625,1.156250,0.009549,0.000000,0.000000
4.990000,-0.515625,1.218750,0.004808,0.000000,0.000000
4.990000,-0.515625,1.281250,0.002196,0.000000,0.000000
4.990000,-0.515625,1.343750,0.000899,0.000000,0.000000
4.990000,-0.515625,1.406250,0.000326,0.000000,0.000000
4.990000,-0.515625,1.468750,0.000104,0.000000,0.000000
4.990000,-0.515625,1.531250,0.000028,0.000000,0.000000
4.990000,-0.515625,1.593750,0.000007,0.000000,0.000000
4.990000,-0.515625,1.656250,0.000001,0.000000,0.000000
4.990000,-0.515625,1.718750,0.000000,0.000000,0.000000
4.990000,-0.515625,1.781250,0.000000,0.000000,0.000000
4.990000,-0.515625,1.843750,0.000000,0.000000,0.000000
